REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
2017002933,Randy Toomer,Male,Civil,5.3,RandyToomer@gmail.com,9986772752
2017002934,James Deibert,Female,Mechanical,7.57,JamesDeibert@hotmail.com,9986106363
2017002935,Sara Chesnutt,Female,CSE,5.28,SaraChesnutt@hotmail.com,9986474649
2017002936,Guadalupe Bahena,Male,EEE,9.92,GuadalupeBahena@yahoo.co.in,9986090003
2017002937,Milagros Wall,Male,ECE,9.02,MilagrosWall@gmail.com,9986222505
2017002938,Joanne Fraser,Female,Mechanical,7.45,JoanneFraser@yahoo.co.in,9986328977
2017002939,Thomas White,Female,ECE,7.3,ThomasWhite@yahoo.co.in,9986612801
2017002940,Nelda Taylor,Male,Civil,5.2,NeldaTaylor@yahoo.co.in,9986011188
2017002941,Steven Mitchell,Male,Mechanical,6.08,StevenMitchell@hotmail.com,9986848172
2017002942,Ida Kawai,Female,ECE,9.1,IdaKawai@yahoo.co.in,9986376566
2017002943,Allen Snyder,Male,Mechanical,5.13,AllenSnyder@yahoo.co.in,9986403512
2017002944,Juan Costello,Female,EIE,9.81,JuanCostello@rediffmail.com,9986369146
2017002945,Lena Hayden,Female,EEE,8.95,LenaHayden@rediffmail.com,9986644270
2017002946,Hae Lee,Male,Mechanical,7.2,HaeLee@yahoo.co.in,9986573370
2017002947,Matthew Benjamin,Female,EEE,7.34,MatthewBenjamin@gmail.com,9986752968
2017002948,Juanita Newkirk,Male,CSE,7.64,JuanitaNewkirk@gmail.com,9986703499
2017002949,Filomena Moore,Female,Civil,6.69,FilomenaMoore@yahoo.co.in,9986769850
2017002950,Marcos Hatfield,Female,CSE,8.94,MarcosHatfield@yahoo.co.in,9986882333
2017002951,Susan Armes,Female,ECE,9.17,SusanArmes@rediffmail.com,9986528495
2017002952,Eugene Cole,Male,Civil,9.02,EugeneCole@rediffmail.com,9986533940
2017002953,David Hinish,Female,ECE,6.44,DavidHinish@rediffmail.com,9986340188
2017002954,Ruth Jarrell,Female,ECE,6.64,RuthJarrell@hotmail.com,9986790750
2017002955,Larry Dececco,Female,EIE,7.53,LarryDececco@gmail.com,9986381390
2017002956,Juan Carlson,Female,EEE,9.56,JuanCarlson@hotmail.com,9986566417
2017002957,Barbara Reynolds,Female,EIE,6.86,BarbaraReynolds@yahoo.co.in,9986771234
2017002958,John Osborne,Male,ECE,6.77,JohnOsborne@hotmail.com,9986920360
2017002959,Nicole Drake,Female,Civil,7.28,NicoleDrake@gmail.com,9986590425
2017002960,Karen Anderson,Female,ECE,7.03,KarenAnderson@rediffmail.com,9986510044
2017002961,Carol Taylor,Male,ECE,7.89,CarolTaylor@gmail.com,9986865823
2017002962,Doris Satterfield,Male,EEE,6.0,DorisSatterfield@gmail.com,9986338938
2017002963,Elizabeth Mays,Male,ECE,5.39,ElizabethMays@hotmail.com,9986859866
2017002964,Morris Frazier,Female,Mechanical,5.25,MorrisFrazier@hotmail.com,9986691330
2017002965,Brandon Digiovanni,Female,Civil,5.92,BrandonDigiovanni@rediffmail.com,9986326861
2017002966,Helen Burns,Male,Mechanical,6.2,HelenBurns@rediffmail.com,9986884146
2017002967,William Justice,Male,EEE,5.18,WilliamJustice@hotmail.com,9986223908
2017002968,Steven Turney,Male,EIE,6.4,StevenTurney@rediffmail.com,9986415353
2017002969,Gerald Washington,Female,CSE,9.96,GeraldWashington@yahoo.co.in,9986218796
2017002970,Flora Russell,Male,ECE,6.89,FloraRussell@rediffmail.com,9986023450
2017002971,Kathryn Mendoza,Female,Mechanical,8.09,KathrynMendoza@gmail.com,9986920129
2017002972,Steven Lemons,Male,CSE,7.73,StevenLemons@gmail.com,9986619771
2017002973,Jorge Baise,Female,ECE,9.77,JorgeBaise@gmail.com,9986845686
2017002974,William Willard,Female,Civil,5.14,WilliamWillard@hotmail.com,9986356019
2017002975,Michele Allen,Male,Civil,8.58,MicheleAllen@hotmail.com,9986841430
2017002976,Victor Fitzhugh,Female,ECE,8.15,VictorFitzhugh@rediffmail.com,9986747392
2017002977,Maurine Johnson,Male,Civil,7.01,MaurineJohnson@yahoo.co.in,9986829321
2017002978,Sandy Montejano,Male,ECE,7.06,SandyMontejano@gmail.com,9986579667
2017002979,Sarah Russell,Female,Mechanical,8.74,SarahRussell@yahoo.co.in,9986446202
2017002980,Augustus Cole,Female,EIE,6.89,AugustusCole@hotmail.com,9986008859
2017002981,Larry Sowers,Male,Civil,9.98,LarrySowers@rediffmail.com,9986194745
2017002982,Phyllis Wickus,Male,ECE,6.18,PhyllisWickus@hotmail.com,9986011946
2017002983,Tyler Rowe,Male,Civil,9.12,TylerRowe@gmail.com,9986251884
2017002984,Minnie Rodriguez,Male,EIE,5.03,MinnieRodriguez@rediffmail.com,9986118752
2017002985,Vickie Mullins,Female,CSE,9.17,VickieMullins@hotmail.com,9986130341
2017002986,Judy Timlin,Female,CSE,9.55,JudyTimlin@rediffmail.com,9986775948
2017002987,Kathleen Wilson,Male,Civil,5.9,KathleenWilson@yahoo.co.in,9986435003
2017002988,Debra Bruce,Female,Mechanical,7.42,DebraBruce@rediffmail.com,9986765165
2017002989,Hans Johnson,Female,EEE,6.2,HansJohnson@gmail.com,9986232839
2017002990,Michelle Daniels,Female,EEE,9.93,MichelleDaniels@hotmail.com,9986980779
2017002991,Rivka Six,Female,Mechanical,5.94,RivkaSix@rediffmail.com,9986313791
2017002992,Emily Craig,Male,Civil,6.18,EmilyCraig@rediffmail.com,9986929406
2017002993,Evelyn Fregoso,Female,CSE,9.1,EvelynFregoso@gmail.com,9986451088
2017002994,Alicia Volz,Female,ECE,6.96,AliciaVolz@yahoo.co.in,9986112798
2017002995,Katrina Herrera,Female,CSE,8.26,KatrinaHerrera@hotmail.com,9986107403
2017002996,Lucinda Pospicil,Male,CSE,6.82,LucindaPospicil@hotmail.com,9986213242
2017002997,Amy Kozlowski,Female,EEE,8.91,AmyKozlowski@gmail.com,9986580421
2017002998,Timothy Goldschmidt,Male,EEE,5.49,TimothyGoldschmidt@gmail.com,9986202984
2017002999,Andre Breeding,Female,Mechanical,9.51,AndreBreeding@hotmail.com,9986090234
2017003000,John Fulton,Male,CSE,8.34,JohnFulton@hotmail.com,9986636357
2017003001,Jason Rainey,Female,EEE,7.68,JasonRainey@rediffmail.com,9986212502
2017003002,Robert Bingham,Male,EEE,9.41,RobertBingham@hotmail.com,9986242462
2017003003,Maximo Boteilho,Male,EEE,8.46,MaximoBoteilho@yahoo.co.in,9986621032
2017003004,Raul Cambell,Male,Civil,8.97,RaulCambell@rediffmail.com,9986691168
2017003005,Gregory Pennington,Female,CSE,5.51,GregoryPennington@hotmail.com,9986918907
2017003006,William Robertson,Male,EIE,6.85,WilliamRobertson@rediffmail.com,9986391273
2017003007,Ellen Lin,Female,Civil,8.45,EllenLin@gmail.com,9986433651
2017003008,Jose Helms,Female,ECE,5.16,JoseHelms@hotmail.com,9986691232
2017003009,Donna Cameron,Male,EEE,9.46,DonnaCameron@rediffmail.com,9986355467
2017003010,Rose Aldridge,Female,EIE,5.94,RoseAldridge@rediffmail.com,9986326182
2017003011,Blaine Jones,Male,Civil,7.52,BlaineJones@hotmail.com,9986519172
2017003012,Velma Mitchell,Female,Civil,7.15,VelmaMitchell@hotmail.com,9986762708
2017003013,Elsie Chavez,Female,Mechanical,6.48,ElsieChavez@rediffmail.com,9986622633
2017003014,Debby Garcia,Male,CSE,8.21,DebbyGarcia@yahoo.co.in,9986216956
2017003015,Betty Henry,Female,CSE,5.66,BettyHenry@gmail.com,9986600618
2017003016,Ralph King,Female,ECE,7.35,RalphKing@rediffmail.com,9986545061
2017003017,Patricia Contreras,Male,Civil,9.25,PatriciaContreras@yahoo.co.in,9986282573
2017003018,Calvin Casey,Male,Mechanical,5.52,CalvinCasey@yahoo.co.in,9986910542
2017003019,Maggie Mckenney,Male,EEE,5.34,MaggieMckenney@yahoo.co.in,9986506152
2017003020,Judith Ortiz,Male,Civil,7.87,JudithOrtiz@hotmail.com,9986290249
2017003021,Lola Trantham,Female,CSE,6.07,LolaTrantham@hotmail.com,9986894809
2017003022,Catherine Weston,Male,EIE,5.59,CatherineWeston@rediffmail.com,9986138367
2017003023,Frances Farrell,Female,Civil,5.16,FrancesFarrell@yahoo.co.in,9986695752
2017003024,Alma Kuntz,Female,EEE,8.79,AlmaKuntz@rediffmail.com,9986136542
2017003025,Joseph Pinkerton,Male,EEE,7.31,JosephPinkerton@rediffmail.com,9986370200
2017003026,Linda Perez,Male,EEE,6.36,LindaPerez@hotmail.com,9986881723
2017003027,Jessica Grawe,Female,EEE,5.38,JessicaGrawe@hotmail.com,9986983735
2017003028,Karen Brady,Female,EEE,6.7,KarenBrady@gmail.com,9986310074
2017003029,Rodney Fischer,Male,EIE,8.59,RodneyFischer@rediffmail.com,9986511400
2017003030,Rose Craze,Male,EEE,5.59,RoseCraze@hotmail.com,9986529103
2017003031,Polly Watkins,Male,Civil,9.28,PollyWatkins@yahoo.co.in,9986323066
2017003032,Angela Garza,Female,ECE,6.46,AngelaGarza@rediffmail.com,9986827235
2017003033,Helen Burgess,Male,ECE,5.34,HelenBurgess@rediffmail.com,9986586680
2017003034,Robert Barnes,Male,Mechanical,9.06,RobertBarnes@yahoo.co.in,9986286567
2017003035,Anne Flora,Male,EEE,8.02,AnneFlora@rediffmail.com,9986001220
2017003036,Sharon Reed,Male,EEE,8.39,SharonReed@yahoo.co.in,9986126134
2017003037,Salvador Grear,Male,EEE,7.09,SalvadorGrear@gmail.com,9986918590
2017003038,Heather Clerk,Female,EIE,7.64,HeatherClerk@hotmail.com,9986816668
2017003039,David Fowler,Female,ECE,9.46,DavidFowler@hotmail.com,9986484871
2017003040,Joshua Shephard,Female,CSE,7.43,JoshuaShephard@hotmail.com,9986054320
2017003041,Katherine Palm,Female,Civil,8.83,KatherinePalm@gmail.com,9986636031
2017003042,Larry Cabaniss,Male,EEE,9.11,LarryCabaniss@yahoo.co.in,9986340744
2017003043,Nancy Irby,Female,Civil,6.86,NancyIrby@hotmail.com,9986601626
2017003044,Sherry Ebeid,Male,CSE,6.0,SherryEbeid@yahoo.co.in,9986627736
2017003045,David Irby,Male,EEE,8.86,DavidIrby@hotmail.com,9986906618
2017003046,Peter Haran,Male,CSE,9.45,PeterHaran@rediffmail.com,9986651851
2017003047,William Keller,Female,ECE,8.62,WilliamKeller@rediffmail.com,9986509887
2017003048,Robert Westfall,Female,Civil,8.23,RobertWestfall@gmail.com,9986575416
2017003049,Timothy Marks,Female,Mechanical,8.08,TimothyMarks@rediffmail.com,9986766108
2017003050,Robert Davis,Male,ECE,9.93,RobertDavis@gmail.com,9986304351
2017003051,Marlyn Baughman,Male,EIE,5.05,MarlynBaughman@yahoo.co.in,9986579849
2017003052,Debra Lassiter,Male,EIE,6.36,DebraLassiter@gmail.com,9986828863
2017003053,Olive Legrand,Male,EIE,9.7,OliveLegrand@hotmail.com,9986642243
2017003054,Cynthia Bernard,Male,ECE,6.85,CynthiaBernard@gmail.com,9986013086
2017003055,Raymond Wright,Female,EIE,7.56,RaymondWright@hotmail.com,9986902518
2017003056,Dennis Branchaud,Female,ECE,6.12,DennisBranchaud@rediffmail.com,9986054102
2017003057,Martin Matthew,Female,Civil,5.29,MartinMatthew@hotmail.com,9986973676
2017003058,Robert Maglio,Female,CSE,7.44,RobertMaglio@hotmail.com,9986382017
2017003059,Greg Gladwin,Female,ECE,5.73,GregGladwin@hotmail.com,9986417577
2017003060,Jennifer Jones,Male,EEE,9.66,JenniferJones@gmail.com,9986320046
2017003061,Daniel Saunders,Female,Civil,9.69,DanielSaunders@gmail.com,9986026582
2017003062,Rosa Washington,Male,EEE,7.37,RosaWashington@rediffmail.com,9986939144
2017003063,Son Mintz,Male,CSE,7.39,SonMintz@gmail.com,9986314576
2017003064,Kirk Garcia,Male,ECE,6.03,KirkGarcia@gmail.com,9986823316
2017003065,Helen Aguillon,Female,ECE,9.69,HelenAguillon@hotmail.com,9986661924
2017003066,Ryan Loveall,Male,CSE,6.76,RyanLoveall@rediffmail.com,9986407057
2017003067,Zella Hickman,Male,CSE,5.44,ZellaHickman@yahoo.co.in,9986779128
2017003068,Richard Ketron,Female,Mechanical,9.4,RichardKetron@gmail.com,9986207439
2017003069,Daniela Muhr,Female,Civil,6.56,DanielaMuhr@hotmail.com,9986726303
2017003070,Alberta Ward,Male,EIE,9.72,AlbertaWard@hotmail.com,9986398043
2017003071,Joanne Kao,Male,Civil,8.1,JoanneKao@rediffmail.com,9986978862
2017003072,Erin Jones,Male,CSE,9.98,ErinJones@rediffmail.com,9986479417
2017003073,Bruce Bromley,Female,Civil,6.54,BruceBromley@yahoo.co.in,9986355296
2017003074,Barbara Relyea,Female,Mechanical,6.67,BarbaraRelyea@yahoo.co.in,9986250943
2017003075,Tony Robison,Female,CSE,5.34,TonyRobison@gmail.com,9986496810
2017003076,Michael Schilling,Female,Mechanical,6.24,MichaelSchilling@rediffmail.com,9986320856
2017003077,Eugene Carroll,Male,ECE,9.48,EugeneCarroll@gmail.com,9986741831
2017003078,Jim Ritchie,Male,CSE,8.18,JimRitchie@hotmail.com,9986780014
2017003079,Anna Kutscher,Male,CSE,6.91,AnnaKutscher@rediffmail.com,9986238652
2017003080,Roger Shiba,Female,CSE,9.22,RogerShiba@rediffmail.com,9986501178
2017003081,Victor Rodriguez,Female,EEE,8.91,VictorRodriguez@hotmail.com,9986757926
2017003082,Michael Boes,Female,ECE,9.68,MichaelBoes@gmail.com,9986558777
2017003083,Joann Gosman,Male,EEE,9.0,JoannGosman@yahoo.co.in,9986595322
2017003084,Danielle Gay,Male,Civil,9.47,DanielleGay@yahoo.co.in,9986567897
2017003085,Carol Bennett,Female,CSE,9.37,CarolBennett@rediffmail.com,9986290974
2017003086,Kathleen Breunig,Male,Civil,8.96,KathleenBreunig@hotmail.com,9986304400
2017003087,Lucretia Payne,Male,EEE,8.53,LucretiaPayne@yahoo.co.in,9986576290
2017003088,Timothy Mccomas,Male,Civil,9.83,TimothyMccomas@hotmail.com,9986715059
2017003089,Chester Brown,Male,CSE,6.74,ChesterBrown@hotmail.com,9986875910
2017003090,Hugo Coble,Male,EIE,7.75,HugoCoble@yahoo.co.in,9986871681
2017003091,Jose Jackson,Male,CSE,9.2,JoseJackson@yahoo.co.in,9986713555
2017003092,Sean Castillo,Female,CSE,6.36,SeanCastillo@hotmail.com,9986160125
2017003093,Dale Barksdale,Male,EEE,8.24,DaleBarksdale@hotmail.com,9986484571
2017003094,Ethel Rojas,Male,Civil,7.9,EthelRojas@hotmail.com,9986877428
2017003095,Judith Reyes,Female,CSE,8.97,JudithReyes@yahoo.co.in,9986920265
2017003096,Norberto Boyce,Male,CSE,5.16,NorbertoBoyce@gmail.com,9986597268
2017003097,Michael Sohre,Male,EIE,6.36,MichaelSohre@hotmail.com,9986471835
2017003098,Margaret Hovey,Male,Mechanical,8.13,MargaretHovey@yahoo.co.in,9986350412
2017003099,Jennifer Underwood,Male,EIE,6.4,JenniferUnderwood@hotmail.com,9986885520
2017003100,Bertha Herrington,Female,CSE,6.19,BerthaHerrington@hotmail.com,9986989586
2017003101,Alma Buss,Male,EEE,5.99,AlmaBuss@yahoo.co.in,9986904964
2017003102,Frank Ammons,Female,EIE,9.9,FrankAmmons@rediffmail.com,9986918615
2017003103,Lisa Rovero,Female,Civil,7.97,LisaRovero@gmail.com,9986900407
2017003104,Mary Johnson,Female,ECE,9.22,MaryJohnson@rediffmail.com,9986860589
2017003105,Jonathan Karp,Female,CSE,7.42,JonathanKarp@yahoo.co.in,9986408798
2017003106,Eric Smith,Female,Mechanical,6.25,EricSmith@yahoo.co.in,9986048153
2017003107,Alberto Weber,Female,Mechanical,8.85,AlbertoWeber@hotmail.com,9986575848
2017003108,Gary Mathes,Female,EEE,6.68,GaryMathes@gmail.com,9986166605
2017003109,Danny Forsberg,Male,Civil,9.39,DannyForsberg@yahoo.co.in,9986783848
2017003110,Michael Dupree,Female,EIE,7.25,MichaelDupree@yahoo.co.in,9986806495
2017003111,Kelley Mihm,Male,Mechanical,8.27,KelleyMihm@rediffmail.com,9986404163
2017003112,Daniel Raven,Female,CSE,6.69,DanielRaven@gmail.com,9986925124
2017003113,James Posey,Female,Mechanical,9.12,JamesPosey@yahoo.co.in,9986790262
2017003114,Annette Victor,Female,EEE,7.73,AnnetteVictor@hotmail.com,9986389162
2017003115,Leslie Anderson,Female,ECE,5.92,LeslieAnderson@rediffmail.com,9986052898
2017003116,Alton Clark,Female,EEE,5.13,AltonClark@gmail.com,9986456594
2017003117,Lyla Mccann,Male,Mechanical,9.47,LylaMccann@yahoo.co.in,9986194069
2017003118,Lissa Vega,Male,EIE,8.26,LissaVega@rediffmail.com,9986775472
2017003119,Isabel Phillips,Male,ECE,9.43,IsabelPhillips@hotmail.com,9986252969
2017003120,Laverne Carter,Male,Mechanical,6.58,LaverneCarter@hotmail.com,9986993321
2017003121,Barbara Rew,Female,Mechanical,7.57,BarbaraRew@gmail.com,9986898185
2017003122,Christine Gardner,Male,ECE,7.89,ChristineGardner@hotmail.com,9986101505
2017003123,Jacob Benoit,Male,CSE,5.61,JacobBenoit@hotmail.com,9986336052
2017003124,Danny Hollander,Male,EEE,7.69,DannyHollander@rediffmail.com,9986060713
2017003125,Gregory Kennedy,Female,CSE,5.57,GregoryKennedy@yahoo.co.in,9986134677
2017003126,Jackie Benz,Male,EIE,5.35,JackieBenz@hotmail.com,9986543906
2017003127,Betty Jones,Male,ECE,8.55,BettyJones@gmail.com,9986279052
2017003128,Helen Miller,Female,EIE,5.65,HelenMiller@rediffmail.com,9986567739
2017003129,Samuel Napier,Male,EEE,7.12,SamuelNapier@rediffmail.com,9986142814
2017003130,Elizabeth Lopez,Male,Mechanical,7.03,ElizabethLopez@gmail.com,9986855237
2017003131,Michael Vahle,Female,EIE,5.04,MichaelVahle@yahoo.co.in,9986587127
2017003132,Carmen Baldon,Male,Mechanical,6.25,CarmenBaldon@hotmail.com,9986671458
2017003133,John Abrego,Male,EEE,8.72,JohnAbrego@rediffmail.com,9986668127
2017003134,Candy Mcwilliams,Male,EEE,5.98,CandyMcwilliams@gmail.com,9986469160
2017003135,Claudia Jones,Male,EIE,6.66,ClaudiaJones@hotmail.com,9986704038
2017003136,Rosa Farr,Male,CSE,7.6,RosaFarr@yahoo.co.in,9986503997
2017003137,Susan Stephens,Female,ECE,9.69,SusanStephens@hotmail.com,9986944446
2017003138,Eloy Brandt,Male,EIE,8.04,EloyBrandt@yahoo.co.in,9986714986
2017003139,Frank Gutierrez,Female,CSE,6.88,FrankGutierrez@yahoo.co.in,9986747012
2017003140,Jonathan Bonson,Male,Mechanical,9.83,JonathanBonson@hotmail.com,9986466067
2017003141,Charles Caraway,Female,Civil,6.86,CharlesCaraway@gmail.com,9986845378
2017003142,Curtis Hill,Male,ECE,5.72,CurtisHill@rediffmail.com,9986708118
2017003143,Anthony Neel,Male,EIE,5.02,AnthonyNeel@yahoo.co.in,9986123653
2017003144,Frances Coy,Female,CSE,7.11,FrancesCoy@gmail.com,9986993074
2017003145,Shelley Burchfield,Male,EIE,6.35,ShelleyBurchfield@gmail.com,9986668004
2017003146,Manuela Castillo,Female,EEE,8.5,ManuelaCastillo@hotmail.com,9986392654
2017003147,Melony Walker,Female,ECE,6.0,MelonyWalker@yahoo.co.in,9986921827
2017003148,Jo Casarez,Female,Civil,8.02,JoCasarez@hotmail.com,9986372439
2017003149,Kelsey Sanborn,Male,Civil,9.45,KelseySanborn@gmail.com,9986524132
2017003150,Virginia Biderman,Female,EEE,8.25,VirginiaBiderman@rediffmail.com,9986480334
2017003151,Manuel Martin,Female,Civil,7.36,ManuelMartin@rediffmail.com,9986240166
2017003152,Antonio Holston,Female,EIE,7.04,AntonioHolston@yahoo.co.in,9986955516
2017003153,Donald Green,Male,Mechanical,9.1,DonaldGreen@hotmail.com,9986452487
2017003154,James Ramsey,Female,Civil,9.64,JamesRamsey@hotmail.com,9986662496
2017003155,Barbara Kemp,Female,Civil,8.26,BarbaraKemp@hotmail.com,9986001490
2017003156,William Frierson,Female,CSE,5.14,WilliamFrierson@yahoo.co.in,9986286655
2017003157,Brittany Mcghee,Female,Mechanical,5.42,BrittanyMcghee@rediffmail.com,9986373794
2017003158,Carmen Lamantia,Female,CSE,7.78,CarmenLamantia@rediffmail.com,9986759102
2017003159,Terry Caruana,Female,Mechanical,7.08,TerryCaruana@yahoo.co.in,9986662896
2017003160,Leonard Jones,Male,EIE,8.75,LeonardJones@rediffmail.com,9986268063
2017003161,Jon Gegenheimer,Male,ECE,9.51,JonGegenheimer@hotmail.com,9986473514
2017003162,Martha Walker,Male,ECE,8.39,MarthaWalker@hotmail.com,9986905391
2017003163,Virginia Culp,Female,EIE,6.99,VirginiaCulp@yahoo.co.in,9986659441
2017003164,Nathan Ausmus,Male,EIE,8.75,NathanAusmus@yahoo.co.in,9986817259
2017003165,Rhonda Hohman,Male,ECE,7.24,RhondaHohman@rediffmail.com,9986074882
2017003166,Jose Zamora,Female,Mechanical,7.23,JoseZamora@rediffmail.com,9986855861
2017003167,Thomas Rodriguez,Male,CSE,5.45,ThomasRodriguez@gmail.com,9986931929
2017003168,Michael Capito,Male,CSE,5.15,MichaelCapito@rediffmail.com,9986289465
2017003169,Leslie Taylor,Male,EEE,6.17,LeslieTaylor@gmail.com,9986995722
2017003170,Willie Coleman,Female,EIE,7.06,WillieColeman@yahoo.co.in,9986107546
2017003171,Steve Alcorn,Male,Mechanical,5.92,SteveAlcorn@gmail.com,9986879828
2017003172,Elizabeth Roman,Female,EEE,7.81,ElizabethRoman@rediffmail.com,9986053953
2017003173,Jean King,Female,Mechanical,7.1,JeanKing@hotmail.com,9986112994
2017003174,Leroy Hodge,Female,Mechanical,6.17,LeroyHodge@yahoo.co.in,9986811993
2017003175,Melody Lipsitz,Female,CSE,5.53,MelodyLipsitz@hotmail.com,9986106076
2017003176,Jamey Moten,Male,Civil,9.86,JameyMoten@yahoo.co.in,9986899856
2017003177,Josiah Barker,Female,EIE,6.68,JosiahBarker@gmail.com,9986512287
2017003178,Timothy Smith,Male,Mechanical,7.54,TimothySmith@rediffmail.com,9986807189
2017003179,Lance Chio,Female,Mechanical,6.62,LanceChio@yahoo.co.in,9986049864
2017003180,Leroy Coburn,Male,EIE,9.03,LeroyCoburn@hotmail.com,9986671669
2017003181,George Hardman,Female,Civil,9.98,GeorgeHardman@gmail.com,9986655459
2017003182,Roy Simpson,Female,Civil,5.88,RoySimpson@yahoo.co.in,9986864618
2017003183,Paul Champagne,Male,Mechanical,5.51,PaulChampagne@yahoo.co.in,9986555029
2017003184,Renee Clowes,Male,CSE,6.8,ReneeClowes@gmail.com,9986596362
2017003185,Theresa Borrego,Male,Civil,5.59,TheresaBorrego@gmail.com,9986824167
2017003186,Michael Bogan,Male,Mechanical,5.81,MichaelBogan@hotmail.com,9986086811
2017003187,Deborah Olson,Female,ECE,7.7,DeborahOlson@rediffmail.com,9986728670
2017003188,Lance Flicker,Male,Mechanical,9.63,LanceFlicker@hotmail.com,9986194353
2017003189,Melanie Wyatt,Female,EEE,6.18,MelanieWyatt@hotmail.com,9986570429
2017003190,Patricia Calhoun,Female,CSE,5.67,PatriciaCalhoun@gmail.com,9986880637
2017003191,Jon Anderson,Male,Mechanical,5.31,JonAnderson@yahoo.co.in,9986258873
2017003192,Eugenia Jarrett,Female,CSE,9.18,EugeniaJarrett@hotmail.com,9986084952
2017003193,Virginia Parker,Male,CSE,8.66,VirginiaParker@rediffmail.com,9986030682
2017003194,Jennifer Price,Male,CSE,5.24,JenniferPrice@rediffmail.com,9986175509
2017003195,Emily Suggs,Female,Mechanical,5.98,EmilySuggs@gmail.com,9986547592
2017003196,Jennifer Campbell,Female,Civil,8.26,JenniferCampbell@hotmail.com,9986179929
2017003197,Carlos Cox,Male,CSE,6.15,CarlosCox@gmail.com,9986756527
2017003198,Faye Spencer,Male,CSE,6.25,FayeSpencer@hotmail.com,9986836808
2017003199,Alexander Snider,Female,CSE,6.74,AlexanderSnider@yahoo.co.in,9986435053
2017003200,Karen Keithley,Female,CSE,8.82,KarenKeithley@yahoo.co.in,9986291695
2017003201,Eric Bouyer,Male,EIE,8.27,EricBouyer@yahoo.co.in,9986658624
2017003202,Napoleon Alexander,Female,EIE,5.58,NapoleonAlexander@gmail.com,9986685810
2017003203,Teresa Dardar,Female,ECE,9.37,TeresaDardar@rediffmail.com,9986163445
2017003204,Gerald Mckinney,Female,ECE,6.7,GeraldMckinney@rediffmail.com,9986793568
2017003205,Benjamin Cox,Female,CSE,9.92,BenjaminCox@gmail.com,9986997740
2017003206,Eugene Brayman,Female,Civil,5.77,EugeneBrayman@hotmail.com,9986085541
2017003207,Billy Walker,Male,CSE,8.57,BillyWalker@rediffmail.com,9986320548
2017003208,Anthony Bailey,Male,EIE,7.65,AnthonyBailey@yahoo.co.in,9986543464
2017003209,Norman Morel,Male,CSE,5.16,NormanMorel@gmail.com,9986806598
2017003210,Cynthia Gillette,Female,Mechanical,9.12,CynthiaGillette@yahoo.co.in,9986445485
2017003211,Thomas Rapier,Female,EIE,7.45,ThomasRapier@hotmail.com,9986252222
2017003212,Jeremy Hunter,Female,ECE,6.21,JeremyHunter@yahoo.co.in,9986058899
2017003213,Cassandra Campbell,Male,ECE,7.61,CassandraCampbell@rediffmail.com,9986250636
2017003214,Glenda Esser,Female,ECE,8.05,GlendaEsser@yahoo.co.in,9986676446
2017003215,Ivan Kelley,Female,Mechanical,9.15,IvanKelley@hotmail.com,9986668398
2017003216,Benjamin Jones,Male,CSE,8.61,BenjaminJones@gmail.com,9986450468
2017003217,Elizabeth Durkee,Female,Mechanical,7.05,ElizabethDurkee@gmail.com,9986753803
2017003218,Kathleen Blass,Male,ECE,6.26,KathleenBlass@hotmail.com,9986454972
2017003219,Edmundo Brock,Female,Mechanical,8.53,EdmundoBrock@gmail.com,9986980884
2017003220,Fred Burnham,Female,EEE,8.47,FredBurnham@yahoo.co.in,9986534214
2017003221,Christian Botz,Female,ECE,7.18,ChristianBotz@gmail.com,9986005547
2017003222,Charlotte Cohen,Male,EEE,7.67,CharlotteCohen@yahoo.co.in,9986102172
2017003223,Amber Maze,Male,EEE,8.02,AmberMaze@hotmail.com,9986563627
2017003224,Jean Defalco,Male,ECE,8.52,JeanDefalco@gmail.com,9986512528
2017003225,Jimmie Campbell,Male,EIE,7.77,JimmieCampbell@rediffmail.com,9986618256
2017003226,Olin Ryan,Male,ECE,7.82,OlinRyan@yahoo.co.in,9986828034
2017003227,Charlotte Heister,Female,Civil,6.49,CharlotteHeister@hotmail.com,9986583237
2017003228,James Murrieta,Male,Mechanical,7.21,JamesMurrieta@yahoo.co.in,9986787188
2017003229,David Castillo,Female,Civil,7.28,DavidCastillo@gmail.com,9986150927
2017003230,Shana Ayon,Male,EIE,9.14,ShanaAyon@rediffmail.com,9986189963
2017003231,Jennifer Beaudion,Female,EIE,8.35,JenniferBeaudion@yahoo.co.in,9986736142
2017003232,Susan Elliott,Male,CSE,5.27,SusanElliott@rediffmail.com,9986832796
2017003233,Kevin Perez,Female,EIE,7.76,KevinPerez@hotmail.com,9986829609
2017003234,Gloria Himes,Male,EIE,8.17,GloriaHimes@hotmail.com,9986127088
2017003235,James Prewitt,Male,CSE,6.79,JamesPrewitt@hotmail.com,9986302687
2017003236,Carolyn Wheeler,Female,EEE,8.93,CarolynWheeler@hotmail.com,9986516231
2017003237,Madlyn Davis,Female,Mechanical,6.01,MadlynDavis@hotmail.com,9986433082
2017003238,James Bell,Female,EEE,5.73,JamesBell@yahoo.co.in,9986466350
