REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
2017002202,Ann Wheeler,Male,EEE,6.61,AnnWheeler@gmail.com,9986095069
2017002203,Bernard Flinn,Male,EEE,8.36,BernardFlinn@hotmail.com,9986097300
2017002204,Marie Pool,Female,Civil,9.11,MariePool@gmail.com,9986422378
2017002205,Monica Burt,Female,ECE,8.08,MonicaBurt@gmail.com,9986043259
2017002206,Martha Mattson,Male,Civil,9.83,MarthaMattson@gmail.com,9986297167
2017002207,Meredith Barras,Male,ECE,5.8,MeredithBarras@rediffmail.com,9986176128
2017002208,Judith Zeigler,Female,EIE,6.46,JudithZeigler@hotmail.com,9986284246
2017002209,Jewel Riley,Male,Civil,6.1,JewelRiley@gmail.com,9986189161
2017002210,Forest Wilkes,Female,ECE,6.81,ForestWilkes@hotmail.com,9986149907
2017002211,David Weber,Male,Civil,9.03,DavidWeber@yahoo.co.in,9986096815
2017002212,William Zakrzewski,Male,CSE,6.91,WilliamZakrzewski@yahoo.co.in,9986608256
2017002213,Jessica Searchwell,Female,Civil,8.7,JessicaSearchwell@hotmail.com,9986351712
2017002214,Jessie Ferguson,Female,Mechanical,8.35,JessieFerguson@hotmail.com,9986447189
2017002215,Miquel Morgan,Female,ECE,5.32,MiquelMorgan@yahoo.co.in,9986328642
2017002216,Dennis Rankin,Male,Civil,8.96,DennisRankin@hotmail.com,9986466762
2017002217,Jose Dean,Female,Mechanical,8.69,JoseDean@rediffmail.com,9986363015
2017002218,Mary Bradley,Female,Civil,6.7,MaryBradley@rediffmail.com,9986671093
2017002219,Antonia Johns,Female,CSE,7.27,AntoniaJohns@hotmail.com,9986333305
2017002220,Larry Kontos,Female,EIE,5.12,LarryKontos@gmail.com,9986422787
2017002221,Jeremiah Slater,Female,Civil,6.89,JeremiahSlater@rediffmail.com,9986609587
2017002222,Terra Carr,Male,Mechanical,8.98,TerraCarr@gmail.com,9986478294
2017002223,Susan Berndt,Male,Civil,8.15,SusanBerndt@rediffmail.com,9986004425
2017002224,Ronald Hepworth,Female,CSE,8.9,RonaldHepworth@rediffmail.com,9986444638
2017002225,Kenneth Torres,Male,CSE,9.35,KennethTorres@rediffmail.com,9986634160
2017002226,Cristina Campbell,Female,ECE,7.86,CristinaCampbell@rediffmail.com,9986432583
2017002227,Myrna Haynes,Female,Mechanical,7.52,MyrnaHaynes@yahoo.co.in,9986369046
2017002228,John Freas,Male,Mechanical,7.94,JohnFreas@gmail.com,9986207279
2017002229,Melanie Hernandez,Male,ECE,5.01,MelanieHernandez@rediffmail.com,9986330565
2017002230,Annie Aragon,Female,CSE,9.98,AnnieAragon@gmail.com,9986493163
2017002231,Patsy Anderson,Male,Mechanical,9.99,PatsyAnderson@yahoo.co.in,9986225695
2017002232,Lakeshia Shuck,Female,EEE,7.05,LakeshiaShuck@gmail.com,9986694826
2017002233,Gilbert Marcus,Male,EIE,7.25,GilbertMarcus@hotmail.com,9986173215
2017002234,Monika Hottel,Female,EEE,5.67,MonikaHottel@yahoo.co.in,9986911665
2017002235,Bernice Beighley,Female,EIE,7.39,BerniceBeighley@rediffmail.com,9986614181
2017002236,John Nev,Female,EEE,5.33,JohnNev@hotmail.com,9986062660
2017002237,Odessa Jefferies,Male,Civil,6.32,OdessaJefferies@gmail.com,9986472317
2017002238,Donnie Williams,Female,Civil,9.03,DonnieWilliams@hotmail.com,9986560347
2017002239,Addie Walsh,Male,EEE,8.91,AddieWalsh@yahoo.co.in,9986215302
2017002240,Wanda Medina,Female,ECE,5.63,WandaMedina@rediffmail.com,9986747755
2017002241,Carol Sera,Female,Mechanical,5.68,CarolSera@hotmail.com,9986683900
2017002242,Leslie Brown,Female,EEE,6.36,LeslieBrown@yahoo.co.in,9986215514
2017002243,Pedro Natividad,Female,EIE,8.28,PedroNatividad@yahoo.co.in,9986500750
2017002244,Brian Phillips,Male,Mechanical,5.35,BrianPhillips@yahoo.co.in,9986500944
2017002245,William Folkers,Male,EEE,8.42,WilliamFolkers@rediffmail.com,9986770461
2017002246,Brian Gaudino,Male,Civil,9.56,BrianGaudino@rediffmail.com,9986952594
2017002247,John Kartes,Male,ECE,6.71,JohnKartes@hotmail.com,9986446504
2017002248,David Harris,Male,Mechanical,9.09,DavidHarris@hotmail.com,9986128041
2017002249,Thomas Conway,Female,CSE,7.1,ThomasConway@yahoo.co.in,9986075189
2017002250,Lynnette Schmidt,Female,CSE,9.63,LynnetteSchmidt@rediffmail.com,9986826388
2017002251,Martha Murray,Male,ECE,6.38,MarthaMurray@rediffmail.com,9986878313
2017002252,Sheila Cubbage,Female,CSE,6.27,SheilaCubbage@yahoo.co.in,9986182608
2017002253,Elizabeth Galloway,Male,EIE,7.36,ElizabethGalloway@gmail.com,9986229901
2017002254,Jennifer Early,Male,ECE,7.54,JenniferEarly@hotmail.com,9986575929
2017002255,Marc Gallaher,Male,ECE,9.6,MarcGallaher@gmail.com,9986927548
2017002256,Edward Kitchen,Female,EEE,7.79,EdwardKitchen@hotmail.com,9986187490
2017002257,Michael Dalessandro,Male,EEE,8.34,MichaelDalessandro@hotmail.com,9986059291
2017002258,Mary Moody,Male,EEE,9.51,MaryMoody@yahoo.co.in,9986243129
2017002259,Chris Sherman,Female,EIE,5.08,ChrisSherman@rediffmail.com,9986758582
2017002260,Man Smith,Male,CSE,5.47,ManSmith@rediffmail.com,9986944828
2017002261,Vicki Lindsay,Male,Civil,7.28,VickiLindsay@gmail.com,9986346693
2017002262,Kenneth Weaver,Male,ECE,7.87,KennethWeaver@hotmail.com,9986103736
2017002263,William Mcbride,Female,CSE,8.41,WilliamMcbride@hotmail.com,9986756175
2017002264,Joseph Holmes,Female,ECE,7.68,JosephHolmes@rediffmail.com,9986036942
2017002265,Rufus Kwong,Male,Mechanical,7.76,RufusKwong@rediffmail.com,9986695181
2017002266,Carol Sullivan,Female,EIE,5.43,CarolSullivan@gmail.com,9986274092
2017002267,Bryan Monday,Female,Civil,9.81,BryanMonday@hotmail.com,9986769050
2017002268,Donald Hellwig,Female,Mechanical,8.78,DonaldHellwig@yahoo.co.in,9986945682
2017002269,Nicholas Young,Female,EEE,8.89,NicholasYoung@yahoo.co.in,9986714647
2017002270,Thomas Fish,Male,Mechanical,8.79,ThomasFish@gmail.com,9986832046
2017002271,Roberta Duncan,Female,CSE,9.38,RobertaDuncan@rediffmail.com,9986971533
2017002272,Susan Peevy,Male,EIE,9.32,SusanPeevy@gmail.com,9986642017
2017002273,Keith Bennett,Male,Mechanical,8.62,KeithBennett@gmail.com,9986258222
2017002274,Elisa Meza,Female,ECE,8.18,ElisaMeza@gmail.com,9986309060
2017002275,Walter Jackson,Male,EIE,5.05,WalterJackson@gmail.com,9986685572
2017002276,Carlos Graham,Male,Civil,6.32,CarlosGraham@hotmail.com,9986696643
2017002277,Jennifer Rivers,Male,ECE,5.8,JenniferRivers@gmail.com,9986120083
2017002278,Anthony Garcia,Male,CSE,9.99,AnthonyGarcia@hotmail.com,9986561616
2017002279,John Reid,Female,EEE,5.21,JohnReid@hotmail.com,9986441623
2017002280,Janell Rautio,Male,ECE,7.29,JanellRautio@hotmail.com,9986288222
2017002281,Betty Arnett,Male,ECE,5.62,BettyArnett@yahoo.co.in,9986676839
2017002282,Clara Stevenson,Male,EEE,8.36,ClaraStevenson@rediffmail.com,9986720821
2017002283,Bess Kennedy,Male,Mechanical,9.44,BessKennedy@rediffmail.com,9986298248
2017002284,Will Lundsten,Female,ECE,9.45,WillLundsten@hotmail.com,9986673220
2017002285,Nadine Paulson,Female,EEE,6.25,NadinePaulson@hotmail.com,9986875924
2017002286,Towanda Knight,Male,CSE,6.28,TowandaKnight@yahoo.co.in,9986586276
2017002287,Daniel King,Male,Civil,9.97,DanielKing@yahoo.co.in,9986138864
2017002288,Tianna Garcia,Female,EIE,8.64,TiannaGarcia@gmail.com,9986867801
2017002289,Brittany Wakefield,Female,ECE,7.78,BrittanyWakefield@hotmail.com,9986410043
2017002290,Tonja Taveras,Male,EIE,9.7,TonjaTaveras@yahoo.co.in,9986480116
2017002291,Antionette Dow,Female,CSE,5.19,AntionetteDow@hotmail.com,9986396806
2017002292,Anthony Boucher,Male,Civil,7.05,AnthonyBoucher@gmail.com,9986985837
2017002293,Martha Hess,Male,EIE,5.64,MarthaHess@gmail.com,9986862963
2017002294,Robert Peterson,Male,ECE,6.86,RobertPeterson@rediffmail.com,9986647086
2017002295,Kevin Leake,Male,EIE,6.78,KevinLeake@gmail.com,9986830335
2017002296,Raul Sipes,Male,Civil,6.28,RaulSipes@yahoo.co.in,9986538264
2017002297,John Casey,Male,ECE,5.92,JohnCasey@yahoo.co.in,9986122940
2017002298,Zachary Holmquist,Female,EEE,5.76,ZacharyHolmquist@hotmail.com,9986240405
2017002299,Bibi Irons,Male,EEE,7.82,BibiIrons@rediffmail.com,9986135327
2017002300,Juanita Gibbons,Female,CSE,8.86,JuanitaGibbons@gmail.com,9986408323
2017002301,Jennifer Dixon,Female,Civil,9.62,JenniferDixon@gmail.com,9986977200
2017002302,Kim Ohno,Female,EEE,9.7,KimOhno@hotmail.com,9986700253
2017002303,Emma Tremblay,Male,Mechanical,6.89,EmmaTremblay@hotmail.com,9986942279
2017002304,Christopher Jones,Female,EEE,8.06,ChristopherJones@yahoo.co.in,9986871551
2017002305,Adam Rabideau,Female,Mechanical,9.44,AdamRabideau@rediffmail.com,9986426632
2017002306,Noble Stumpe,Male,Civil,9.92,NobleStumpe@yahoo.co.in,9986358487
2017002307,Jacob Russey,Male,Civil,9.99,JacobRussey@gmail.com,9986858833
2017002308,Maria Black,Female,ECE,5.61,MariaBlack@hotmail.com,9986986496
2017002309,Joan Horrell,Female,CSE,9.96,JoanHorrell@gmail.com,9986638317
2017002310,Diana Mitchell,Female,Mechanical,6.61,DianaMitchell@yahoo.co.in,9986811677
2017002311,Sonya Noyes,Male,EIE,5.93,SonyaNoyes@gmail.com,9986158486
2017002312,Shane Klein,Male,EEE,9.28,ShaneKlein@yahoo.co.in,9986736428
2017002313,Joseph Chapman,Male,EIE,5.15,JosephChapman@gmail.com,9986366213
2017002314,Edward Ayers,Female,Mechanical,8.03,EdwardAyers@hotmail.com,9986745029
2017002315,Christina Marsh,Male,Civil,7.18,ChristinaMarsh@gmail.com,9986413342
2017002316,Bruce Church,Male,EIE,9.28,BruceChurch@gmail.com,9986093461
2017002317,Karen Mera,Female,Civil,5.8,KarenMera@hotmail.com,9986505426
2017002318,Norma Lindsey,Female,EEE,5.68,NormaLindsey@gmail.com,9986212270
2017002319,Richard Murray,Female,EIE,7.57,RichardMurray@yahoo.co.in,9986681161
2017002320,Ronald Mckelvey,Female,CSE,6.24,RonaldMckelvey@rediffmail.com,9986339297
2017002321,James Maguire,Female,EIE,6.93,JamesMaguire@yahoo.co.in,9986332286
2017002322,Ronald Kilmer,Male,EIE,5.9,RonaldKilmer@gmail.com,9986799232
2017002323,Meghan Nicholas,Male,EIE,8.7,MeghanNicholas@rediffmail.com,9986365146
2017002324,Phyllis Mccants,Female,Civil,7.12,PhyllisMccants@rediffmail.com,9986749175
2017002325,Lenora Eddy,Male,Civil,8.59,LenoraEddy@gmail.com,9986316999
2017002326,Joseph Turman,Male,CSE,7.59,JosephTurman@rediffmail.com,9986827098
2017002327,Byron Cronk,Male,EEE,6.08,ByronCronk@gmail.com,9986875999
2017002328,Daryl Barajas,Male,EEE,6.63,DarylBarajas@gmail.com,9986050278
2017002329,Patricia Toney,Female,Civil,8.81,PatriciaToney@rediffmail.com,9986552656
2017002330,Alma Nava,Male,ECE,6.24,AlmaNava@hotmail.com,9986947884
2017002331,George Bragg,Male,ECE,8.49,GeorgeBragg@gmail.com,9986366389
2017002332,Caroline Goode,Male,Civil,6.55,CarolineGoode@rediffmail.com,9986201220
2017002333,Michael Kelly,Male,Mechanical,6.92,MichaelKelly@rediffmail.com,9986967017
2017002334,Wilma Hernandez,Female,CSE,7.19,WilmaHernandez@rediffmail.com,9986568947
2017002335,Joana Rish,Male,ECE,6.88,JoanaRish@gmail.com,9986745553
2017002336,Ted Hernandez,Female,EEE,5.01,TedHernandez@rediffmail.com,9986813947
2017002337,Lisa Childs,Female,CSE,7.12,LisaChilds@gmail.com,9986604091
2017002338,James Carter,Male,EEE,9.83,JamesCarter@rediffmail.com,9986102302
2017002339,Lindsey Chapman,Female,Mechanical,7.03,LindseyChapman@yahoo.co.in,9986818638
2017002340,Opal Vega,Female,EEE,8.74,OpalVega@rediffmail.com,9986953911
2017002341,Billie Rossi,Female,CSE,5.4,BillieRossi@hotmail.com,9986673498
2017002342,Michelle Jackson,Male,Civil,8.24,MichelleJackson@gmail.com,9986624537
2017002343,Ellis Lindner,Female,ECE,8.0,EllisLindner@gmail.com,9986688935
2017002344,Daniella Torrie,Male,ECE,8.79,DaniellaTorrie@gmail.com,9986521813
2017002345,Helen Taylor,Female,EIE,5.79,HelenTaylor@gmail.com,9986987448
2017002346,Jessie Lacy,Female,CSE,5.76,JessieLacy@rediffmail.com,9986496897
2017002347,Janeen Johnson,Female,EEE,7.59,JaneenJohnson@yahoo.co.in,9986724177
2017002348,Jimmy Evans,Male,CSE,8.41,JimmyEvans@gmail.com,9986170694
2017002349,Sharon Otoole,Male,CSE,9.06,SharonOtoole@rediffmail.com,9986665381
2017002350,Amy Nicklas,Female,ECE,6.66,AmyNicklas@hotmail.com,9986292049
2017002351,Lisa Blumhardt,Male,Mechanical,6.86,LisaBlumhardt@hotmail.com,9986425816
2017002352,Cody Piper,Male,ECE,5.13,CodyPiper@rediffmail.com,9986039733
2017002353,Luis Machado,Female,Civil,6.4,LuisMachado@yahoo.co.in,9986198318
2017002354,Tim Dunkelberger,Female,Mechanical,9.56,TimDunkelberger@rediffmail.com,9986596777
2017002355,Ray Revering,Male,Mechanical,6.45,RayRevering@rediffmail.com,9986132411
2017002356,Winford Senft,Female,EIE,9.35,WinfordSenft@gmail.com,9986662869
2017002357,Robert Powers,Female,CSE,9.1,RobertPowers@rediffmail.com,9986109074
2017002358,Brad Ortiz,Male,ECE,6.01,BradOrtiz@gmail.com,9986423708
2017002359,Donna Mckissick,Female,EEE,6.78,DonnaMckissick@yahoo.co.in,9986693217
2017002360,Cecil Englert,Male,Mechanical,6.47,CecilEnglert@yahoo.co.in,9986752259
2017002361,Duane Fulton,Female,ECE,8.81,DuaneFulton@hotmail.com,9986396834
2017002362,William Devilla,Female,EIE,7.96,WilliamDevilla@gmail.com,9986204985
2017002363,Gerard Pennell,Male,EEE,6.09,GerardPennell@gmail.com,9986410323
2017002364,Willie Fagan,Female,ECE,7.99,WillieFagan@yahoo.co.in,9986265333
2017002365,Mary Wright,Female,CSE,6.58,MaryWright@hotmail.com,9986570333
2017002366,Lawrence Carlos,Male,CSE,5.31,LawrenceCarlos@gmail.com,9986808550
2017002367,Kimberly Kicker,Male,EIE,5.31,KimberlyKicker@rediffmail.com,9986168308
2017002368,Everett Ayala,Female,CSE,5.52,EverettAyala@rediffmail.com,9986131784
2017002369,Alfred Amo,Female,CSE,6.76,AlfredAmo@rediffmail.com,9986205706
2017002370,Donna Dunlap,Male,Mechanical,7.41,DonnaDunlap@hotmail.com,9986177497
2017002371,Ronald Teske,Female,ECE,7.49,RonaldTeske@rediffmail.com,9986890655
2017002372,Juan Frisbee,Male,CSE,8.14,JuanFrisbee@hotmail.com,9986033326
2017002373,Stephen Lobato,Female,CSE,8.31,StephenLobato@gmail.com,9986463968
2017002374,Eric Woods,Male,Mechanical,7.71,EricWoods@gmail.com,9986056189
2017002375,Michael Cather,Female,Mechanical,6.84,MichaelCather@hotmail.com,9986190339
2017002376,Joey Reinhardt,Female,ECE,8.06,JoeyReinhardt@rediffmail.com,9986815920
2017002377,Carmen Kelly,Female,EIE,8.17,CarmenKelly@gmail.com,9986618775
2017002378,Rebecca Gentile,Male,Mechanical,9.1,RebeccaGentile@gmail.com,9986148206
2017002379,Marissa Frisbie,Male,EEE,6.0,MarissaFrisbie@rediffmail.com,9986047990
2017002380,Fleta Williams,Female,Mechanical,5.15,FletaWilliams@gmail.com,9986028855
2017002381,George Weaver,Female,EIE,6.11,GeorgeWeaver@gmail.com,9986758106
2017002382,Lisa Prewitt,Male,ECE,5.86,LisaPrewitt@yahoo.co.in,9986671617
2017002383,Craig Harden,Female,Civil,6.2,CraigHarden@rediffmail.com,9986617847
2017002384,Jason Sansotta,Male,Civil,9.09,JasonSansotta@hotmail.com,9986872110
2017002385,Richard Dowling,Male,EEE,6.63,RichardDowling@yahoo.co.in,9986231611
2017002386,Nancy Melgoza,Male,Civil,9.54,NancyMelgoza@gmail.com,9986501408
2017002387,Frank Omara,Female,EEE,8.94,FrankOmara@rediffmail.com,9986233427
2017002388,Carl Hartman,Female,Civil,9.89,CarlHartman@yahoo.co.in,9986068812
2017002389,Barbara Prior,Male,EIE,5.76,BarbaraPrior@yahoo.co.in,9986886611
2017002390,Bruce Brison,Male,ECE,8.85,BruceBrison@yahoo.co.in,9986525421
2017002391,Karen Miller,Male,Mechanical,8.82,KarenMiller@hotmail.com,9986344017
2017002392,Jessica Smith,Female,ECE,7.09,JessicaSmith@rediffmail.com,9986331561
2017002393,Carmen Johnson,Male,EIE,6.72,CarmenJohnson@gmail.com,9986802684
2017002394,Elmer Gadsden,Female,Mechanical,6.99,ElmerGadsden@hotmail.com,9986208629
2017002395,Robin Franks,Male,EEE,7.54,RobinFranks@rediffmail.com,9986222652
2017002396,Denver Boshart,Male,Civil,5.7,DenverBoshart@rediffmail.com,9986172848
2017002397,Robert Treat,Female,CSE,6.23,RobertTreat@hotmail.com,9986137664
2017002398,Kimberly Lozano,Male,ECE,6.0,KimberlyLozano@gmail.com,9986181671
2017002399,James Madden,Female,Civil,9.59,JamesMadden@hotmail.com,9986030599
2017002400,Tabitha Mercado,Female,CSE,7.16,TabithaMercado@hotmail.com,9986321002
2017002401,Frances Phipps,Female,Mechanical,6.2,FrancesPhipps@hotmail.com,9986758129
2017002402,Olive Willett,Female,EIE,5.76,OliveWillett@gmail.com,9986712339
2017002403,Robert Espinoza,Female,ECE,8.53,RobertEspinoza@yahoo.co.in,9986425181
2017002404,Rachel Scott,Male,CSE,5.1,RachelScott@yahoo.co.in,9986227395
2017002405,Clifton Camren,Male,EIE,7.99,CliftonCamren@hotmail.com,9986600897
2017002406,Yvonne Mickens,Female,Mechanical,9.96,YvonneMickens@gmail.com,9986076712
2017002407,Ruth True,Female,Mechanical,9.65,RuthTrue@rediffmail.com,9986754796
2017002408,Levi Pekarek,Male,Civil,9.42,LeviPekarek@hotmail.com,9986386484
2017002409,Georgeanna Matson,Female,CSE,6.97,GeorgeannaMatson@yahoo.co.in,9986027007
2017002410,Lucille Williams,Male,EEE,5.1,LucilleWilliams@rediffmail.com,9986258402
2017002411,Dolores Morgan,Male,Mechanical,5.07,DoloresMorgan@yahoo.co.in,9986672631
2017002412,Mary Darling,Female,CSE,5.04,MaryDarling@hotmail.com,9986182721
2017002413,Deloris Ingraham,Male,Mechanical,5.83,DelorisIngraham@gmail.com,9986179926
2017002414,Michael Fashaw,Female,Mechanical,6.02,MichaelFashaw@gmail.com,9986197808
2017002415,Trevor Leppert,Male,EEE,8.67,TrevorLeppert@rediffmail.com,9986465551
2017002416,Linda Longenberger,Female,ECE,7.75,LindaLongenberger@gmail.com,9986899200
2017002417,Angela Tedder,Male,EIE,5.74,AngelaTedder@gmail.com,9986197088
2017002418,Cindy Carter,Female,CSE,9.38,CindyCarter@hotmail.com,9986313905
2017002419,Barbara Mccray,Male,Mechanical,5.48,BarbaraMccray@rediffmail.com,9986002537
2017002420,Renaldo Marrs,Female,EIE,9.65,RenaldoMarrs@rediffmail.com,9986731923
2017002421,Emily Connolly,Female,CSE,7.07,EmilyConnolly@gmail.com,9986579978
2017002422,Laurence Modlin,Female,CSE,9.08,LaurenceModlin@yahoo.co.in,9986886572
2017002423,Bradford Collins,Female,Mechanical,6.33,BradfordCollins@gmail.com,9986496742
2017002424,Paul Smith,Female,EIE,7.15,PaulSmith@hotmail.com,9986644938
2017002425,Kerrie Blum,Male,Civil,6.35,KerrieBlum@yahoo.co.in,9986120133
2017002426,Willy Brummell,Male,EEE,7.49,WillyBrummell@yahoo.co.in,9986253130
2017002427,Susan Stratton,Female,CSE,6.93,SusanStratton@yahoo.co.in,9986124984
2017002428,Dianna Woolever,Female,EIE,8.5,DiannaWoolever@gmail.com,9986838732
2017002429,Nellie Javier,Female,CSE,9.69,NellieJavier@hotmail.com,9986195987
2017002430,Teresa Mckinley,Female,CSE,6.63,TeresaMckinley@gmail.com,9986752670
2017002431,Geraldine Williamson,Male,EIE,8.93,GeraldineWilliamson@yahoo.co.in,9986213733
2017002432,Audrey Decourcey,Female,Civil,8.71,AudreyDecourcey@gmail.com,9986951934
2017002433,Estela Woo,Male,EEE,6.94,EstelaWoo@hotmail.com,9986380324
2017002434,Anthony Basden,Female,EIE,7.24,AnthonyBasden@hotmail.com,9986332989
2017002435,Sandra Shultz,Male,ECE,8.39,SandraShultz@hotmail.com,9986539622
2017002436,Allan Yoho,Male,Mechanical,5.66,AllanYoho@gmail.com,9986061021
2017002437,Patrice Brieno,Female,EIE,6.07,PatriceBrieno@hotmail.com,9986667731
2017002438,Steve Williams,Female,EEE,6.29,SteveWilliams@rediffmail.com,9986524084
2017002439,Thomas Bryan,Male,Mechanical,8.03,ThomasBryan@yahoo.co.in,9986848246
2017002440,Ruth Crittendon,Female,EEE,6.05,RuthCrittendon@gmail.com,9986891997
2017002441,Janey Rauh,Female,EIE,7.59,JaneyRauh@gmail.com,9986841503
2017002442,Refugia Worley,Male,EEE,6.6,RefugiaWorley@gmail.com,9986191754
2017002443,Beverly Chavez,Male,EIE,5.14,BeverlyChavez@yahoo.co.in,9986302741
2017002444,Beverly Flynn,Male,EEE,5.65,BeverlyFlynn@yahoo.co.in,9986379082
2017002445,Marc Pedersen,Female,CSE,6.56,MarcPedersen@hotmail.com,9986653547
2017002446,Diego Logsdon,Male,Civil,7.87,DiegoLogsdon@hotmail.com,9986196405
2017002447,Jeffery Bodnar,Female,EIE,9.72,JefferyBodnar@yahoo.co.in,9986414551
2017002448,Tiffany Lebel,Male,EEE,7.0,TiffanyLebel@hotmail.com,9986907584
2017002449,William Smith,Male,EIE,6.69,WilliamSmith@hotmail.com,9986546814
2017002450,Lance Ferguson,Male,EIE,6.21,LanceFerguson@rediffmail.com,9986209100
2017002451,Greta Esche,Male,Civil,8.51,GretaEsche@hotmail.com,9986383359
2017002452,Fatima Perez,Female,EIE,8.71,FatimaPerez@rediffmail.com,9986314877
2017002453,Stephen Kendall,Female,Civil,8.56,StephenKendall@yahoo.co.in,9986733083
2017002454,Angela Boothe,Female,CSE,7.09,AngelaBoothe@hotmail.com,9986757260
2017002455,Stacy Fukunaga,Male,ECE,8.1,StacyFukunaga@rediffmail.com,9986167447
2017002456,Ammie Goodwin,Female,ECE,9.94,AmmieGoodwin@yahoo.co.in,9986247803
2017002457,Angela James,Male,Civil,7.6,AngelaJames@yahoo.co.in,9986917282
2017002458,Leah Hall,Male,EIE,5.52,LeahHall@rediffmail.com,9986686926
2017002459,David Mehserle,Female,EIE,9.66,DavidMehserle@gmail.com,9986317051
2017002460,Anne Webb,Male,EEE,6.5,AnneWebb@rediffmail.com,9986293272
2017002461,Jason Brown,Male,EIE,9.21,JasonBrown@hotmail.com,9986889187
2017002462,Joseph Wilke,Male,EIE,5.03,JosephWilke@gmail.com,9986699353
2017002463,Ervin Mcleod,Female,Civil,7.91,ErvinMcleod@yahoo.co.in,9986010597
2017002464,Richard Peacock,Male,EIE,6.55,RichardPeacock@yahoo.co.in,9986249338
2017002465,Mark Lefebvre,Male,EEE,7.89,MarkLefebvre@rediffmail.com,9986864270
2017002466,Diane Coles,Male,Civil,5.72,DianeColes@rediffmail.com,9986034000
2017002467,Laura Watters,Male,Mechanical,7.5,LauraWatters@rediffmail.com,9986966058
2017002468,Billy Blakely,Male,EEE,7.1,BillyBlakely@yahoo.co.in,9986192167
2017002469,Jerry Gagne,Male,EEE,5.36,JerryGagne@rediffmail.com,9986261287
2017002470,Elizabeth Guerrero,Male,CSE,8.87,ElizabethGuerrero@rediffmail.com,9986516689
2017002471,Chantel Vasquez,Female,CSE,8.14,ChantelVasquez@rediffmail.com,9986174828
2017002472,Johnny Pate,Male,ECE,8.2,JohnnyPate@rediffmail.com,9986750929
2017002473,Robert Watkins,Female,Mechanical,5.46,RobertWatkins@hotmail.com,9986828110
2017002474,Jason Kingsley,Female,Civil,6.67,JasonKingsley@hotmail.com,9986276894
2017002475,Maria Clinton,Female,Mechanical,5.7,MariaClinton@rediffmail.com,9986306081
2017002476,Harvey Franklin,Male,EEE,6.84,HarveyFranklin@rediffmail.com,9986152178
2017002477,Arthur Johnson,Female,CSE,9.67,ArthurJohnson@gmail.com,9986358821
2017002478,Tracy Dineen,Male,EIE,5.2,TracyDineen@yahoo.co.in,9986580052
2017002479,James Harrington,Female,ECE,8.1,JamesHarrington@yahoo.co.in,9986254507
2017002480,Lamont Moore,Female,Mechanical,8.08,LamontMoore@gmail.com,9986356821
2017002481,Eddie Pierce,Female,CSE,7.7,EddiePierce@hotmail.com,9986695458
2017002482,Danny Stephens,Male,EIE,6.24,DannyStephens@yahoo.co.in,9986146625
2017002483,Loretta Deanda,Male,EEE,5.57,LorettaDeanda@gmail.com,9986107324
2017002484,Barney Wolfe,Female,Mechanical,5.33,BarneyWolfe@yahoo.co.in,9986090018
2017002485,Russell Wehunt,Male,Mechanical,9.18,RussellWehunt@yahoo.co.in,9986729002
2017002486,Leona Hains,Female,EIE,9.65,LeonaHains@hotmail.com,9986478847
2017002487,Mark Lindsay,Male,CSE,9.8,MarkLindsay@hotmail.com,9986731646
2017002488,Josefa Taylor,Female,CSE,8.83,JosefaTaylor@hotmail.com,9986872065
2017002489,James Shively,Female,ECE,7.72,JamesShively@rediffmail.com,9986533582
2017002490,Manuela Gale,Female,ECE,5.36,ManuelaGale@rediffmail.com,9986260225
2017002491,Leona Williams,Male,ECE,7.53,LeonaWilliams@hotmail.com,9986749411
2017002492,Frank Sandoval,Female,Civil,8.53,FrankSandoval@hotmail.com,9986427330
2017002493,Katherine Roney,Female,Mechanical,6.66,KatherineRoney@gmail.com,9986027055
2017002494,Katie Antolin,Male,CSE,6.59,KatieAntolin@rediffmail.com,9986777845
2017002495,Christopher Muniz,Male,ECE,8.61,ChristopherMuniz@gmail.com,9986297060
2017002496,Karen Charland,Female,EIE,8.49,KarenCharland@rediffmail.com,9986070141
2017002497,Jimmy Zepeda,Female,Mechanical,5.19,JimmyZepeda@rediffmail.com,9986386254
2017002498,Elizabeth Anderson,Male,EIE,8.63,ElizabethAnderson@yahoo.co.in,9986000651
2017002499,Theodore Barocio,Male,ECE,7.7,TheodoreBarocio@gmail.com,9986903977
2017002500,Gerald Jenkins,Male,EIE,8.21,GeraldJenkins@yahoo.co.in,9986087199
2017002501,Maria Rice,Female,CSE,5.08,MariaRice@yahoo.co.in,9986931933
2017002502,Christopher Berhe,Male,Civil,9.7,ChristopherBerhe@gmail.com,9986464728
2017002503,Chester Barela,Female,Mechanical,5.3,ChesterBarela@rediffmail.com,9986449546
2017002504,Ronda Medford,Male,Civil,8.61,RondaMedford@gmail.com,9986319462
2017002505,Leah Smith,Male,EIE,5.87,LeahSmith@rediffmail.com,9986133436
2017002506,Leonard Coleman,Female,CSE,9.66,LeonardColeman@gmail.com,9986141649
2017002507,Jerry Caberto,Male,EIE,8.02,JerryCaberto@hotmail.com,9986880472
2017002508,Stacy Teich,Female,EEE,8.27,StacyTeich@yahoo.co.in,9986345944
