REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
20181002802,Mary Wilson,Male,ECE,5.63,MaryWilson@gmail.com,9986544917
20181002803,Marcus Barber,Male,EIE,6.75,MarcusBarber@yahoo.co.in,9986365162
20181002804,Donn Heller,Male,CSE,7.59,DonnHeller@hotmail.com,9986633379
20181002805,Ida Nelson,Female,ECE,8.18,IdaNelson@yahoo.co.in,9986259351
20181002806,Ina Goodwin,Female,EEE,5.44,InaGoodwin@yahoo.co.in,9986658154
20181002807,Charlie Villarreal,Male,Mechanical,8.41,CharlieVillarreal@hotmail.com,9986141139
20181002808,Brook Warren,Male,EEE,8.87,BrookWarren@yahoo.co.in,9986587746
20181002809,Lowell Vargas,Female,CSE,5.89,LowellVargas@gmail.com,9986535030
20181002810,Michael Perkins,Female,Civil,6.11,MichaelPerkins@rediffmail.com,9986075379
20181002811,Juanita Wilson,Female,ECE,5.54,JuanitaWilson@rediffmail.com,9986063534
20181002812,Christopher Barker,Male,EEE,9.72,ChristopherBarker@hotmail.com,9986217254
20181002813,Pamela Santana,Male,Civil,8.74,PamelaSantana@hotmail.com,9986165459
20181002814,Patricia Rufener,Male,CSE,5.09,PatriciaRufener@yahoo.co.in,9986262613
20181002815,Emma Watkins,Male,Civil,7.95,EmmaWatkins@rediffmail.com,9986499600
20181002816,Dawn Houston,Female,CSE,9.18,DawnHouston@yahoo.co.in,9986031860
20181002817,David Kelly,Female,CSE,6.51,DavidKelly@yahoo.co.in,9986946736
20181002818,Daisy Hardison,Female,EEE,7.05,DaisyHardison@yahoo.co.in,9986623102
20181002819,Jeremy Shull,Female,Civil,5.33,JeremyShull@yahoo.co.in,9986019384
20181002820,Ann Clay,Male,EIE,5.43,AnnClay@hotmail.com,9986324449
20181002821,Elsie Thompson,Female,Civil,7.85,ElsieThompson@gmail.com,9986141404
20181002822,Christene Ellis,Female,EIE,7.75,ChristeneEllis@yahoo.co.in,9986876060
20181002823,William Mcclain,Male,Mechanical,5.67,WilliamMcclain@gmail.com,9986934928
20181002824,Anne Leppla,Female,ECE,6.46,AnneLeppla@gmail.com,9986513357
20181002825,Glen Flores,Male,Mechanical,9.51,GlenFlores@rediffmail.com,9986487854
20181002826,David Mckinney,Male,EEE,5.56,DavidMckinney@rediffmail.com,9986603781
20181002827,Richard Crogan,Male,CSE,6.44,RichardCrogan@gmail.com,9986061772
20181002828,Maria Carpenter,Female,Civil,9.59,MariaCarpenter@yahoo.co.in,9986170211
20181002829,Aaron Reaves,Male,EIE,5.9,AaronReaves@rediffmail.com,9986890718
20181002830,Dwight Braden,Female,CSE,5.73,DwightBraden@yahoo.co.in,9986851463
20181002831,Darlene Mccollum,Male,Civil,8.1,DarleneMccollum@yahoo.co.in,9986001568
20181002832,Jeanne Walter,Female,Mechanical,7.31,JeanneWalter@hotmail.com,9986070886
20181002833,Jacqueline Aupperle,Male,Mechanical,8.79,JacquelineAupperle@rediffmail.com,9986575396
20181002834,Deborah Ochoa,Female,EEE,7.2,DeborahOchoa@rediffmail.com,9986973305
20181002835,Joseph Moore,Female,Civil,5.78,JosephMoore@hotmail.com,9986757513
20181002836,Jenna Santiago,Female,Civil,5.91,JennaSantiago@gmail.com,9986223330
20181002837,Monique Law,Male,ECE,6.83,MoniqueLaw@yahoo.co.in,9986008264
20181002838,James Lermon,Female,Mechanical,8.74,JamesLermon@hotmail.com,9986504341
20181002839,Mary Baker,Female,CSE,6.92,MaryBaker@yahoo.co.in,9986408351
20181002840,Bryant Braswell,Female,CSE,6.95,BryantBraswell@gmail.com,9986195927
20181002841,Henry Stromberg,Male,EEE,6.04,HenryStromberg@yahoo.co.in,9986789592
20181002842,Sandy Xiong,Female,Civil,6.12,SandyXiong@rediffmail.com,9986318269
20181002843,Irma Kelley,Female,ECE,7.49,IrmaKelley@gmail.com,9986724195
20181002844,Vanessa Poole,Male,Civil,5.02,VanessaPoole@hotmail.com,9986624293
20181002845,Diego Dolphin,Male,Civil,6.86,DiegoDolphin@rediffmail.com,9986310284
20181002846,Maria Seals,Male,CSE,8.26,MariaSeals@gmail.com,9986569174
20181002847,Angela Ransom,Female,EIE,6.15,AngelaRansom@yahoo.co.in,9986982341
20181002848,Mark Bailey,Male,EEE,6.79,MarkBailey@rediffmail.com,9986144362
20181002849,Kevin Thomas,Male,ECE,7.71,KevinThomas@gmail.com,9986387672
20181002850,James Hostetler,Female,EEE,8.31,JamesHostetler@gmail.com,9986047955
20181002851,Seth Lopez,Female,EIE,8.59,SethLopez@rediffmail.com,9986994326
20181002852,Marie Rodriguez,Female,EEE,6.85,MarieRodriguez@rediffmail.com,9986188163
20181002853,Justin Doyle,Male,ECE,7.85,JustinDoyle@gmail.com,9986906831
20181002854,Leslie Bright,Female,EEE,7.05,LeslieBright@hotmail.com,9986130911
20181002855,Roger Guerrant,Female,EEE,9.54,RogerGuerrant@gmail.com,9986068224
20181002856,Anna Emerson,Female,Mechanical,5.43,AnnaEmerson@gmail.com,9986382727
20181002857,Michael Burdock,Female,EEE,5.32,MichaelBurdock@yahoo.co.in,9986380998
20181002858,William Maness,Female,EIE,9.93,WilliamManess@gmail.com,9986531045
20181002859,Jonathan Newton,Female,EEE,5.97,JonathanNewton@gmail.com,9986160927
20181002860,Barbra Sifuentes,Female,CSE,8.34,BarbraSifuentes@hotmail.com,9986250192
20181002861,Keith Westbrooks,Female,Civil,8.57,KeithWestbrooks@hotmail.com,9986725375
20181002862,Toni Vasquez,Female,Civil,9.54,ToniVasquez@rediffmail.com,9986443132
20181002863,Frank Counterman,Female,Civil,6.2,FrankCounterman@yahoo.co.in,9986127929
20181002864,Eliseo Brunson,Male,ECE,8.26,EliseoBrunson@hotmail.com,9986587809
20181002865,Ralph Streeter,Female,ECE,5.45,RalphStreeter@yahoo.co.in,9986685485
20181002866,Jose Carter,Female,ECE,9.69,JoseCarter@hotmail.com,9986671718
20181002867,Nida Martinez,Male,EEE,9.6,NidaMartinez@hotmail.com,9986066970
20181002868,Ronald Fisher,Female,EEE,9.14,RonaldFisher@yahoo.co.in,9986503122
20181002869,Laura Casey,Female,Civil,6.77,LauraCasey@yahoo.co.in,9986782605
20181002870,Hazel Shuler,Female,CSE,6.76,HazelShuler@hotmail.com,9986933507
20181002871,Karen Ford,Male,CSE,9.87,KarenFord@hotmail.com,9986019110
20181002872,Tim Katon,Male,Civil,5.1,TimKaton@gmail.com,9986817540
20181002873,Louis Chiles,Female,CSE,8.16,LouisChiles@hotmail.com,9986877157
20181002874,James Hubbs,Male,Mechanical,5.22,JamesHubbs@rediffmail.com,9986735453
20181002875,Gloria Reyes,Female,Civil,5.29,GloriaReyes@gmail.com,9986379677
20181002876,Billy Givens,Female,CSE,6.97,BillyGivens@rediffmail.com,9986422843
20181002877,Cleo Brown,Female,EEE,8.54,CleoBrown@yahoo.co.in,9986479991
20181002878,Linda Brimmer,Male,EIE,9.4,LindaBrimmer@gmail.com,9986299060
20181002879,Noelle Larson,Male,ECE,7.79,NoelleLarson@gmail.com,9986543427
20181002880,Leslie Williams,Female,Civil,6.15,LeslieWilliams@yahoo.co.in,9986608819
20181002881,Susan Green,Male,EEE,6.58,SusanGreen@hotmail.com,9986000580
20181002882,Dianne Nevills,Male,CSE,6.45,DianneNevills@hotmail.com,9986573491
20181002883,Frances Dellano,Female,Mechanical,6.81,FrancesDellano@yahoo.co.in,9986326082
20181002884,Robert Mooney,Female,Mechanical,9.46,RobertMooney@rediffmail.com,9986791492
20181002885,Inez Holmes,Male,ECE,6.0,InezHolmes@rediffmail.com,9986137287
20181002886,Nancy Bono,Female,ECE,5.79,NancyBono@hotmail.com,9986879065
20181002887,Vernell Walther,Female,Mechanical,5.08,VernellWalther@hotmail.com,9986173016
20181002888,Debra Nice,Male,CSE,6.8,DebraNice@yahoo.co.in,9986059050
20181002889,Eduardo Rubio,Male,EIE,6.08,EduardoRubio@gmail.com,9986122114
20181002890,Georgia Crittenden,Male,EEE,7.15,GeorgiaCrittenden@yahoo.co.in,9986721435
20181002891,Tyler Davis,Male,CSE,6.84,TylerDavis@yahoo.co.in,9986785546
20181002892,James Joseph,Female,EEE,5.23,JamesJoseph@gmail.com,9986168393
20181002893,Nena Drake,Female,EIE,9.94,NenaDrake@yahoo.co.in,9986012052
20181002894,Ronald Smith,Female,Mechanical,6.46,RonaldSmith@hotmail.com,9986850331
20181002895,Martha Bates,Female,EEE,6.88,MarthaBates@rediffmail.com,9986333087
20181002896,Dean Branchaud,Male,Mechanical,6.12,DeanBranchaud@gmail.com,9986549045
20181002897,Gena Gonzales,Female,CSE,5.16,GenaGonzales@gmail.com,9986009321
20181002898,Bradley Freund,Male,EIE,7.56,BradleyFreund@yahoo.co.in,9986992679
20181002899,Keith Rustrian,Female,ECE,9.11,KeithRustrian@gmail.com,9986717423
20181002900,Robert Rollo,Male,Mechanical,8.17,RobertRollo@rediffmail.com,9986837812
20181002901,David Duncan,Male,EEE,9.74,DavidDuncan@yahoo.co.in,9986166874
20181002902,Stephen Salazar,Female,Mechanical,6.89,StephenSalazar@gmail.com,9986443047
20181002903,Cynthia Emanuele,Male,ECE,8.08,CynthiaEmanuele@rediffmail.com,9986766981
20181002904,Debra Mcgibbon,Female,EEE,9.96,DebraMcgibbon@yahoo.co.in,9986298678
20181002905,William Parker,Female,EIE,8.81,WilliamParker@yahoo.co.in,9986297055
20181002906,Michael Cohen,Female,EEE,9.53,MichaelCohen@hotmail.com,9986620299
20181002907,Kathy Johnston,Female,EIE,9.18,KathyJohnston@rediffmail.com,9986098325
20181002908,Robert Brown,Male,ECE,8.56,RobertBrown@rediffmail.com,9986920152
20181002909,Brian Bellows,Male,ECE,9.19,BrianBellows@yahoo.co.in,9986401824
20181002910,Randy Jones,Female,EEE,5.83,RandyJones@gmail.com,9986240858
20181002911,Lee Toomey,Female,EEE,6.65,LeeToomey@gmail.com,9986042898
20181002912,Jerry Hicks,Female,EIE,6.81,JerryHicks@rediffmail.com,9986406997
20181002913,Peter Williams,Female,CSE,5.43,PeterWilliams@rediffmail.com,9986050373
20181002914,Julius Frye,Female,Mechanical,9.7,JuliusFrye@yahoo.co.in,9986404453
20181002915,Carmen Wilson,Male,ECE,8.24,CarmenWilson@rediffmail.com,9986846178
20181002916,Doyle Anderson,Male,CSE,8.5,DoyleAnderson@yahoo.co.in,9986114879
20181002917,Mitsuko Chen,Male,CSE,7.82,MitsukoChen@hotmail.com,9986143737
20181002918,Michael Bober,Male,EIE,9.21,MichaelBober@gmail.com,9986522214
20181002919,Lisa Bailly,Female,Civil,7.95,LisaBailly@gmail.com,9986354989
20181002920,Lina Parks,Male,Mechanical,5.63,LinaParks@rediffmail.com,9986077580
20181002921,George Roberts,Female,CSE,8.79,GeorgeRoberts@rediffmail.com,9986817567
20181002922,Brian Gardner,Female,EEE,7.09,BrianGardner@hotmail.com,9986163520
20181002923,David Clark,Female,EIE,9.53,DavidClark@yahoo.co.in,9986611191
20181002924,Judith Minton,Male,ECE,9.63,JudithMinton@rediffmail.com,9986473722
20181002925,Judy Johnson,Female,CSE,9.67,JudyJohnson@hotmail.com,9986855503
20181002926,Billy Speas,Male,CSE,6.66,BillySpeas@hotmail.com,9986146359
20181002927,John Ewald,Male,ECE,6.57,JohnEwald@yahoo.co.in,9986960760
20181002928,Carla Hendricks,Female,EEE,5.31,CarlaHendricks@yahoo.co.in,9986026841
20181002929,Leroy Hawkins,Male,EIE,9.25,LeroyHawkins@gmail.com,9986326635
20181002930,Arthur Needham,Female,EIE,7.09,ArthurNeedham@yahoo.co.in,9986702429
20181002931,Christine Robertson,Female,CSE,6.95,ChristineRobertson@gmail.com,9986534713
20181002932,Jesus Hays,Male,Civil,9.34,JesusHays@gmail.com,9986662116
20181002933,Jennifer Osburn,Male,EIE,5.38,JenniferOsburn@yahoo.co.in,9986523113
20181002934,Lindsay Fox,Male,Civil,7.45,LindsayFox@hotmail.com,9986062075
20181002935,Toni Bellanger,Male,Mechanical,5.53,ToniBellanger@gmail.com,9986616421
20181002936,John Pilcher,Male,CSE,9.02,JohnPilcher@gmail.com,9986994342
20181002937,Helen Maccormack,Male,Civil,7.0,HelenMaccormack@hotmail.com,9986188825
20181002938,Larry Gohn,Female,Civil,8.97,LarryGohn@gmail.com,9986176167
20181002939,Gertrude Pollard,Female,EEE,5.8,GertrudePollard@hotmail.com,9986122661
20181002940,Jerry Boone,Female,EIE,7.97,JerryBoone@hotmail.com,9986359379
20181002941,Emmy Kennedy,Male,Mechanical,7.14,EmmyKennedy@gmail.com,9986076423
20181002942,Richard Chung,Female,Civil,8.41,RichardChung@hotmail.com,9986959308
20181002943,Albert West,Male,CSE,7.58,AlbertWest@hotmail.com,9986835075
20181002944,Robert Olsen,Female,ECE,8.86,RobertOlsen@gmail.com,9986231150
20181002945,Judith Tate,Female,Civil,9.18,JudithTate@gmail.com,9986609498
20181002946,Michael Harris,Female,Civil,5.61,MichaelHarris@hotmail.com,9986440146
20181002947,Laurence Zucker,Male,Mechanical,9.14,LaurenceZucker@rediffmail.com,9986887431
20181002948,Anthony Benedetto,Female,EIE,6.23,AnthonyBenedetto@gmail.com,9986931224
20181002949,Betty Farmer,Female,Mechanical,6.63,BettyFarmer@hotmail.com,9986792599
20181002950,Rita Wolff,Female,EIE,5.51,RitaWolff@yahoo.co.in,9986767233
20181002951,Victor Barnes,Male,Mechanical,9.57,VictorBarnes@hotmail.com,9986854613
20181002952,Mark Yow,Female,EIE,7.12,MarkYow@yahoo.co.in,9986412362
20181002953,Edward Blaine,Female,EIE,8.56,EdwardBlaine@hotmail.com,9986519603
20181002954,Joan Mayson,Male,Civil,8.22,JoanMayson@yahoo.co.in,9986643710
20181002955,Ella Ellis,Male,EIE,9.93,EllaEllis@gmail.com,9986207200
20181002956,Greg Ventura,Female,CSE,8.56,GregVentura@rediffmail.com,9986547334
20181002957,Jose Peccia,Male,Mechanical,6.71,JosePeccia@gmail.com,9986846056
20181002958,Josephine Cohn,Female,CSE,7.07,JosephineCohn@yahoo.co.in,9986889944
20181002959,Felix Calle,Female,CSE,9.14,FelixCalle@hotmail.com,9986254793
20181002960,William Gay,Male,Civil,9.48,WilliamGay@yahoo.co.in,9986595702
20181002961,Loren Collins,Female,Mechanical,7.79,LorenCollins@yahoo.co.in,9986218214
20181002962,Judith Preston,Female,Civil,7.96,JudithPreston@gmail.com,9986668889
20181002963,Terri Daniel,Male,EIE,5.26,TerriDaniel@rediffmail.com,9986931004
20181002964,Thomas Lorenz,Male,EIE,6.97,ThomasLorenz@rediffmail.com,9986996032
20181002965,Jennifer Raabe,Male,Civil,7.46,JenniferRaabe@gmail.com,9986398360
20181002966,Ginger Gonzalez,Female,CSE,9.05,GingerGonzalez@yahoo.co.in,9986178736
20181002967,Walter Brown,Female,EEE,8.47,WalterBrown@yahoo.co.in,9986387821
20181002968,Martin Davison,Female,ECE,8.65,MartinDavison@hotmail.com,9986364570
20181002969,Angela Walker,Male,Civil,9.83,AngelaWalker@rediffmail.com,9986665425
20181002970,Verdie Hamilton,Male,ECE,7.7,VerdieHamilton@hotmail.com,9986033504
20181002971,Barry Aden,Female,EEE,6.03,BarryAden@yahoo.co.in,9986236309
20181002972,Dewey Robertson,Female,EEE,5.24,DeweyRobertson@yahoo.co.in,9986087326
20181002973,Michael Bennett,Female,CSE,5.94,MichaelBennett@gmail.com,9986703645
20181002974,Robert Walters,Male,Civil,7.59,RobertWalters@rediffmail.com,9986015456
20181002975,Judy Emerick,Male,Civil,9.85,JudyEmerick@hotmail.com,9986296707
20181002976,Matthew Earheart,Male,CSE,8.85,MatthewEarheart@gmail.com,9986932232
20181002977,Daniel Bokor,Male,ECE,7.2,DanielBokor@gmail.com,9986107129
20181002978,Rodney Lawrence,Female,Civil,6.38,RodneyLawrence@yahoo.co.in,9986319588
20181002979,Terra Peco,Female,EEE,7.27,TerraPeco@hotmail.com,9986205638
20181002980,Leslie Evans,Male,Mechanical,9.14,LeslieEvans@rediffmail.com,9986637178
20181002981,Susan Bruner,Male,EEE,7.0,SusanBruner@hotmail.com,9986914508
20181002982,Joseph Turnbull,Male,Mechanical,7.83,JosephTurnbull@gmail.com,9986107927
20181002983,David Rouse,Female,Civil,9.7,DavidRouse@gmail.com,9986407042
20181002984,Louis Peterson,Male,Mechanical,7.09,LouisPeterson@rediffmail.com,9986825549
20181002985,Irene Alexander,Male,EIE,8.83,IreneAlexander@yahoo.co.in,9986562795
20181002986,Ruth Austin,Male,EEE,6.21,RuthAustin@hotmail.com,9986140350
20181002987,Leslie Bueno,Male,Mechanical,6.55,LeslieBueno@gmail.com,9986145921
20181002988,Adam Barnhill,Female,Civil,5.98,AdamBarnhill@rediffmail.com,9986376568
20181002989,Salvatore Prieto,Male,EEE,8.22,SalvatorePrieto@rediffmail.com,9986240719
20181002990,John Casagrande,Male,CSE,8.84,JohnCasagrande@hotmail.com,9986173281
20181002991,Jacqueline Dewey,Male,Mechanical,9.35,JacquelineDewey@gmail.com,9986745550
20181002992,Juana Carroll,Male,Mechanical,5.57,JuanaCarroll@rediffmail.com,9986740936
20181002993,James Lopinto,Male,Civil,7.19,JamesLopinto@yahoo.co.in,9986008645
20181002994,Wendell Golding,Male,Mechanical,9.71,WendellGolding@gmail.com,9986136606
20181002995,Robert Underwood,Female,Mechanical,5.68,RobertUnderwood@gmail.com,9986882340
20181002996,Elias Shipman,Male,Mechanical,7.88,EliasShipman@hotmail.com,9986666382
20181002997,Donald Peterson,Male,CSE,9.23,DonaldPeterson@gmail.com,9986590302
20181002998,Daphne Carlisle,Female,ECE,7.02,DaphneCarlisle@gmail.com,9986995485
20181002999,Joseph Long,Male,EIE,9.23,JosephLong@gmail.com,9986601772
20181003000,Stanley Jones,Male,EIE,6.13,StanleyJones@gmail.com,9986703371
20181003001,Julie Hinkle,Male,EEE,7.05,JulieHinkle@gmail.com,9986132092
20181003002,George Burton,Female,CSE,7.88,GeorgeBurton@yahoo.co.in,9986510924
20181003003,Mabel Davis,Male,ECE,5.91,MabelDavis@hotmail.com,9986265109
20181003004,Ernest Zajc,Female,Civil,6.02,ErnestZajc@rediffmail.com,9986739409
20181003005,Bruce Quarles,Male,Civil,5.75,BruceQuarles@hotmail.com,9986096977
20181003006,Ernest Marrero,Female,CSE,6.27,ErnestMarrero@hotmail.com,9986534062
20181003007,Debroah Reeves,Female,EIE,5.17,DebroahReeves@rediffmail.com,9986114569
20181003008,Altagracia Usher,Male,ECE,8.07,AltagraciaUsher@rediffmail.com,9986725275
20181003009,Heather Brown,Male,Civil,5.43,HeatherBrown@rediffmail.com,9986018871
20181003010,Jonathan Swindell,Female,EIE,7.01,JonathanSwindell@rediffmail.com,9986336762
20181003011,Katherine Waters,Female,ECE,8.24,KatherineWaters@hotmail.com,9986320333
20181003012,Roxy Cardenas,Female,Mechanical,6.94,RoxyCardenas@rediffmail.com,9986239560
20181003013,Albert Leon,Male,CSE,5.14,AlbertLeon@yahoo.co.in,9986022726
20181003014,Samuel Workman,Male,EEE,7.45,SamuelWorkman@hotmail.com,9986994571
20181003015,Lashonda Segal,Male,ECE,5.24,LashondaSegal@yahoo.co.in,9986125481
20181003016,Stanley Gaitan,Male,Civil,6.78,StanleyGaitan@yahoo.co.in,9986079187
20181003017,Claude Walker,Female,EIE,7.27,ClaudeWalker@rediffmail.com,9986093413
20181003018,Marie Shaw,Male,ECE,8.14,MarieShaw@rediffmail.com,9986819777
20181003019,Neva Landers,Female,EIE,9.94,NevaLanders@yahoo.co.in,9986507483
20181003020,Jesus Pinegar,Female,CSE,8.65,JesusPinegar@yahoo.co.in,9986390997
20181003021,Helen Evans,Male,Civil,5.94,HelenEvans@rediffmail.com,9986114331
20181003022,Stephen Kragt,Female,EIE,7.58,StephenKragt@hotmail.com,9986445507
20181003023,Brittany Broussard,Female,ECE,6.69,BrittanyBroussard@hotmail.com,9986186989
20181003024,Guadalupe Perkins,Male,ECE,9.17,GuadalupePerkins@gmail.com,9986806698
20181003025,Bob Gray,Male,EEE,5.33,BobGray@hotmail.com,9986741718
20181003026,Calvin Lane,Female,EIE,5.59,CalvinLane@rediffmail.com,9986900408
20181003027,Elaine Mcgregor,Female,Civil,7.0,ElaineMcgregor@rediffmail.com,9986807363
20181003028,Ann Martinez,Male,EIE,5.54,AnnMartinez@hotmail.com,9986604747
20181003029,Charles Wasinger,Female,Mechanical,7.93,CharlesWasinger@gmail.com,9986813771
20181003030,Charles Underwood,Female,Civil,6.53,CharlesUnderwood@hotmail.com,9986017152
20181003031,Florence Hayward,Male,EIE,9.47,FlorenceHayward@rediffmail.com,9986742946
20181003032,Allen Williams,Female,EEE,5.1,AllenWilliams@rediffmail.com,9986838525
20181003033,Gary Skinner,Female,Civil,6.92,GarySkinner@hotmail.com,9986714498
20181003034,Tia Minter,Female,EIE,5.96,TiaMinter@hotmail.com,9986619816
20181003035,Betty Matthews,Male,Civil,9.94,BettyMatthews@gmail.com,9986615934
20181003036,Blanche Walker,Female,Mechanical,5.3,BlancheWalker@gmail.com,9986506503
20181003037,Michael Johnson,Male,EEE,5.28,MichaelJohnson@hotmail.com,9986197546
20181003038,Dorothy Moody,Female,EEE,7.85,DorothyMoody@gmail.com,9986876599
20181003039,Jean Wright,Female,EEE,9.4,JeanWright@hotmail.com,9986620036
20181003040,Joseph Pickett,Male,Civil,6.68,JosephPickett@yahoo.co.in,9986024624
20181003041,Helen Maddox,Male,Mechanical,6.6,HelenMaddox@hotmail.com,9986956692
20181003042,Latasha Downs,Female,EEE,9.09,LatashaDowns@yahoo.co.in,9986914530
20181003043,Jesse Stephens,Female,EEE,8.63,JesseStephens@hotmail.com,9986589517
20181003044,Rachael Mccoy,Male,EEE,8.79,RachaelMccoy@gmail.com,9986780585
20181003045,Michelle Brown,Male,Mechanical,6.59,MichelleBrown@yahoo.co.in,9986020010
20181003046,Chasity Hopwood,Male,ECE,9.32,ChasityHopwood@yahoo.co.in,9986613367
20181003047,Lisa Topete,Male,Mechanical,5.24,LisaTopete@hotmail.com,9986379954
20181003048,Richard Mccalley,Male,ECE,7.24,RichardMccalley@gmail.com,9986273503
20181003049,Rene Mertens,Male,EIE,8.93,ReneMertens@yahoo.co.in,9986423673
20181003050,Timothy Favuzza,Male,EIE,9.02,TimothyFavuzza@gmail.com,9986997307
20181003051,Chauncey Mcgarey,Female,EIE,8.63,ChaunceyMcgarey@hotmail.com,9986832698
20181003052,Sarah Reed,Female,EIE,7.12,SarahReed@rediffmail.com,9986525837
20181003053,Racheal Lindell,Female,CSE,8.0,RachealLindell@rediffmail.com,9986815742
20181003054,Wendell Warrick,Male,Mechanical,8.48,WendellWarrick@rediffmail.com,9986708423
20181003055,Ernest Berger,Male,Mechanical,6.53,ErnestBerger@gmail.com,9986235182
20181003056,Joseph Barry,Female,ECE,5.79,JosephBarry@rediffmail.com,9986069197
20181003057,Kevin Taylor,Female,ECE,5.13,KevinTaylor@hotmail.com,9986543368
20181003058,Mary Logan,Female,Mechanical,7.69,MaryLogan@yahoo.co.in,9986744561
20181003059,Kenneth Graham,Male,Mechanical,5.82,KennethGraham@rediffmail.com,9986436228
20181003060,Julian Snyder,Female,EEE,7.79,JulianSnyder@gmail.com,9986495951
20181003061,Angela Williams,Female,CSE,7.94,AngelaWilliams@hotmail.com,9986147530
20181003062,Shin Brockman,Female,EEE,6.87,ShinBrockman@gmail.com,9986247888
20181003063,Linda Paules,Female,EIE,5.85,LindaPaules@yahoo.co.in,9986970001
20181003064,Lyle Sessions,Male,EIE,7.06,LyleSessions@gmail.com,9986649552
20181003065,Myron Brown,Female,ECE,6.04,MyronBrown@gmail.com,9986615482
20181003066,Regina Bronner,Female,CSE,7.02,ReginaBronner@gmail.com,9986338254
20181003067,John Gonzales,Male,EEE,8.57,JohnGonzales@yahoo.co.in,9986430601
20181003068,Margaret Aparicio,Female,EIE,5.64,MargaretAparicio@hotmail.com,9986456232
20181003069,Suzette Martin,Female,EEE,8.09,SuzetteMartin@rediffmail.com,9986590028
20181003070,Connie Smith,Male,EEE,5.17,ConnieSmith@gmail.com,9986691647
20181003071,Claudia Lafreniere,Male,ECE,8.35,ClaudiaLafreniere@yahoo.co.in,9986073068
20181003072,Janice Harmon,Male,ECE,6.88,JaniceHarmon@hotmail.com,9986268538
20181003073,Alfred Sparks,Male,Civil,5.65,AlfredSparks@hotmail.com,9986842138
20181003074,Lawrence Eason,Female,Civil,5.17,LawrenceEason@gmail.com,9986407083
20181003075,Susan Aycock,Male,Mechanical,6.9,SusanAycock@rediffmail.com,9986265910
20181003076,Frank Richmon,Male,EIE,7.74,FrankRichmon@rediffmail.com,9986900649
20181003077,William Gilliam,Female,EEE,9.91,WilliamGilliam@hotmail.com,9986272876
20181003078,Dominick Foss,Male,EIE,7.68,DominickFoss@yahoo.co.in,9986942492
20181003079,Leonardo Morales,Female,EEE,6.64,LeonardoMorales@rediffmail.com,9986433313
20181003080,Richard Gaspar,Male,EEE,5.46,RichardGaspar@yahoo.co.in,9986714325
20181003081,Richard Walker,Male,EEE,7.75,RichardWalker@hotmail.com,9986136988
20181003082,Christopher Issa,Male,EEE,5.98,ChristopherIssa@yahoo.co.in,9986698269
20181003083,Heather Lee,Female,Civil,7.55,HeatherLee@gmail.com,9986965267
20181003084,Russell Phifer,Female,EIE,9.95,RussellPhifer@yahoo.co.in,9986176786
20181003085,Jessica Lewis,Female,ECE,7.74,JessicaLewis@yahoo.co.in,9986440701
20181003086,Kimberly Jordan,Female,EEE,8.24,KimberlyJordan@rediffmail.com,9986114704
20181003087,Lisa Chiu,Male,EEE,8.06,LisaChiu@gmail.com,9986795243
20181003088,Mark Gage,Male,ECE,7.16,MarkGage@gmail.com,9986536937
20181003089,Edna Dupont,Male,EIE,7.31,EdnaDupont@gmail.com,9986967436
20181003090,Michael Mahoney,Female,EEE,9.0,MichaelMahoney@gmail.com,9986629133
20181003091,Monroe Blair,Female,Civil,9.37,MonroeBlair@yahoo.co.in,9986373337
20181003092,John Calvillo,Female,ECE,5.64,JohnCalvillo@rediffmail.com,9986179655
20181003093,William Pullen,Male,ECE,9.47,WilliamPullen@yahoo.co.in,9986620512
20181003094,Berta Oneill,Male,EIE,7.45,BertaOneill@yahoo.co.in,9986874676
20181003095,Jose Kase,Female,ECE,5.24,JoseKase@rediffmail.com,9986168345
20181003096,Thelma Jackson,Female,Mechanical,9.51,ThelmaJackson@hotmail.com,9986522526
20181003097,Richard Holmes,Male,ECE,9.55,RichardHolmes@hotmail.com,9986803058
20181003098,Alvaro Fuller,Female,ECE,9.75,AlvaroFuller@rediffmail.com,9986543318
20181003099,Ernest Clayton,Female,EIE,7.2,ErnestClayton@hotmail.com,9986690115
20181003100,Rachel Rogers,Male,Mechanical,9.64,RachelRogers@hotmail.com,9986255744
20181003101,Floyd Middleton,Male,EIE,9.79,FloydMiddleton@hotmail.com,9986227963
20181003102,Matthew Jackson,Female,CSE,8.13,MatthewJackson@rediffmail.com,9986325527
20181003103,Christopher Murphy,Female,ECE,8.92,ChristopherMurphy@hotmail.com,9986204636
20181003104,Louie Santoya,Female,ECE,6.09,LouieSantoya@hotmail.com,9986634429
20181003105,Tina Nuuanu,Female,EEE,7.81,TinaNuuanu@yahoo.co.in,9986199417
20181003106,Jeff Perry,Male,EIE,7.92,JeffPerry@hotmail.com,9986186351
20181003107,Joseph Oflaherty,Male,EIE,6.48,JosephOflaherty@gmail.com,9986289193
20181003108,David Justice,Female,EEE,7.29,DavidJustice@gmail.com,9986898192
20181003109,Helen Nedd,Male,Civil,8.16,HelenNedd@yahoo.co.in,9986588591
20181003110,Valda Mckenzie,Female,ECE,6.87,ValdaMckenzie@gmail.com,9986142515
